operator_id,network_operator,service_area_id,node_id,node_label,node_kind,source_native_key,source_ids,evidence_status,status,notes
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:BAJA:132KV,Baja,DSO_SUBSTATION,BAJA|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:BAJD:132KV,Baja Dunapart,DSO_SUBSTATION,BAJD|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:BCSA:22KV,Békéscsaba,DSO_SUBSTATION,BCSA|22 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:BCSA:35KV,Békéscsaba,DSO_SUBSTATION,BCSA|35 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:BCSK:132KV,Békéscsaba Kelet,DSO_SUBSTATION,BCSK|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:BEKS:132KV,Békés,DSO_SUBSTATION,BEKS|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:CEGL:132KV,Cegléd,DSO_SUBSTATION,CEGL|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:CSAT:132KV,Csátalja,DSO_SUBSTATION,CSAT|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:CSER:132KV,Szeged Cserepes sor,DSO_SUBSTATION,CSER|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
MVM_DEMASZ,MVM Démász Áramhálózati Kft.,MVM_DEMASZ:SERVICE_AREA,MVM_DEMASZ:CSON:132KV,Csongrád,DSO_SUBSTATION,CSON|132 kV,SRC-B10-MVM-DEMASZ-CONSUMPTION-HEADROOM-2026,OBS,NODE_IDENTITY_PROVEN,"Attributed public fact from source-published consumption-headroom table; not proof of complete operator inventory."
